time msd[001] msd[002] msd[003] ave
2980 49.9989 49.9989 50.6341 50.2106 
2985 50.147 50.147 50.7864 50.3602 
2990 50.2953 50.2953 50.9383 50.5096 
2995 50.4436 50.4436 51.0905 50.6592 
3000 50.592 50.592 51.2424 50.8088 
3005 50.7404 50.7404 51.395 50.9586 
3010 50.8895 50.8895 51.5479 51.109 
3015 51.0387 51.0387 51.7013 51.2596 
3020 51.1875 51.1875 51.8543 51.4098 
3025 51.3368 51.3368 52.0073 51.5603 
3030 51.4865 51.4865 52.1601 51.711 
3035 51.6365 51.6365 52.3135 51.8621 
3040 51.7868 51.7868 52.4671 52.0136 
3045 51.9374 51.9374 52.6202 52.165 
3050 52.0881 52.0881 52.7731 52.3164 
3055 52.2388 52.2388 52.9258 52.4678 
3060 52.3897 52.3897 53.0785 52.6193 
3065 52.5409 52.5409 53.2315 52.7711 
3070 52.6922 52.6922 53.385 52.9232 
3075 52.8436 52.8436 53.5387 53.0753 
3080 52.9955 52.9955 53.6923 53.2278 
3085 53.1473 53.1473 53.8455 53.38 
3090 53.2991 53.2991 53.9987 53.5323 
3095 53.4511 53.4511 54.1522 53.6848 
3100 53.6031 53.6031 54.3059 53.8374 
3105 53.7551 53.7551 54.4599 53.99 
3110 53.907 53.907 54.6136 54.1426 
3115 54.0594 54.0594 54.7679 54.2955 
3120 54.2117 54.2117 54.9229 54.4488 
3125 54.3645 54.3645 55.0779 54.6023 
3130 54.5175 54.5175 55.233 54.756 
3135 54.6712 54.6712 55.3881 54.9101 
3140 54.8252 54.8252 55.5431 55.0645 
3145 54.9796 54.9796 55.6988 55.2193 
3150 55.1342 55.1342 55.8549 55.3744 
3155 55.2888 55.2888 56.0115 55.5297 
3160 55.4436 55.4436 56.1684 55.6852 
3165 55.5986 55.5986 56.3251 55.8408 
3170 55.7539 55.7539 56.4815 55.9964 
3175 55.9092 55.9092 56.6373 56.1519 
3180 56.0647 56.0647 56.7931 56.3075 
3185 56.2198 56.2198 56.9492 56.4629 
3190 56.3752 56.3752 57.1054 56.6186 
3195 56.5306 56.5306 57.2622 56.7745 
3200 56.6869 56.6869 57.4189 56.9309 
3205 56.8431 56.8431 57.5758 57.0874 
3210 56.9997 56.9997 57.7324 57.2439 
3215 57.1566 57.1566 57.8894 57.4009 
3220 57.3137 57.3137 58.0462 57.5579 
3225 57.4714 57.4714 58.2031 57.7153 
3230 57.6294 57.6294 58.3601 57.873 
3235 57.7876 57.7876 58.5175 58.0309 
3240 57.9461 57.9461 58.6749 58.189 
3245 58.1044 58.1044 58.8324 58.3471 
3250 58.2629 58.2629 58.9906 58.5055 
3255 58.4214 58.4214 59.149 58.6639 
3260 58.5795 58.5795 59.3078 58.8222 
3265 58.7376 58.7376 59.4671 58.9808 
3270 58.8957 58.8957 59.627 59.1395 
3275 59.054 59.054 59.7874 59.2985 
3280 59.212 59.212 59.9481 59.4574 
3285 59.3697 59.3697 60.1088 59.6161 
3290 59.5281 59.5281 60.27 59.7754 
3295 59.6861 59.6861 60.4311 59.9344 
3300 59.8441 59.8441 60.5926 60.0936 
3305 60.0024 60.0024 60.7542 60.253 
3310 60.1608 60.1608 60.9159 60.4125 
3315 60.3196 60.3196 61.0779 60.5724 
3320 60.4785 60.4785 61.24 60.7323 
3325 60.6375 60.6375 61.4026 60.8926 
3330 60.7967 60.7967 61.5655 61.053 
3335 60.9563 60.9563 61.7284 61.2136 
3340 61.1154 61.1154 61.8919 61.3742 
3345 61.2749 61.2749 62.0557 61.5352 
3350 61.4346 61.4346 62.2193 61.6962 
3355 61.5937 61.5937 62.3827 61.8567 
3360 61.7529 61.7529 62.5458 62.0172 
3365 61.9122 61.9122 62.7089 62.1777 
3370 62.0715 62.0715 62.8718 62.3383 
3375 62.231 62.231 63.0352 62.4991 
3380 62.3911 62.3911 63.1985 62.6602 
3385 62.5511 62.5511 63.3621 62.8215 
3390 62.7118 62.7118 63.5257 62.9831 
3395 62.8727 62.8727 63.6895 63.145 
3400 63.0341 63.0341 63.8543 63.3075 
3405 63.1957 63.1957 64.0191 63.4702 
3410 63.3574 63.3574 64.1839 63.6329 
3415 63.5188 63.5188 64.3481 63.7952 
3420 63.6806 63.6806 64.5126 63.9579 
3425 63.8424 63.8424 64.6771 64.1206 
3430 64.0038 64.0038 64.8416 64.283 
3435 64.1649 64.1649 65.0064 64.4454 
3440 64.3256 64.3256 65.1712 64.6075 
3445 64.4864 64.4864 65.3366 64.7698 
3450 64.6474 64.6474 65.5022 64.9323 
3455 64.8085 64.8085 65.6677 65.0949 
3460 64.9703 64.9703 65.8337 65.2581 
3465 65.132 65.132 66 65.4213 
3470 65.2935 65.2935 66.1658 65.5843 
3475 65.4549 65.4549 66.3316 65.7471 
3480 65.6163 65.6163 66.4973 65.91 
3485 65.7779 65.7779 66.6637 66.0731 
3490 65.9396 65.9396 66.8302 66.2365 
3495 66.1019 66.1019 66.9968 66.4002 
3500 66.2643 66.2643 67.1634 66.564 
3505 66.4276 66.4276 67.3303 66.7285 
3510 66.5907 66.5907 67.4971 66.8928 
3515 66.7542 66.7542 67.6636 67.0573 
3520 66.9176 66.9176 67.8306 67.2219 
3525 67.0808 67.0808 67.9974 67.3863 
3530 67.2438 67.2438 68.1644 67.5507 
3535 67.4071 67.4071 68.331 67.7151 
3540 67.5709 67.5709 68.4978 67.8798 
3545 67.7346 67.7346 68.6647 68.0446 
3550 67.899 67.899 68.8309 68.2097 
3555 68.0635 68.0635 68.9967 68.3746 
3560 68.2287 68.2287 69.163 68.5401 
3565 68.3939 68.3939 69.3293 68.7057 
3570 68.5588 68.5588 69.496 68.8712 
3575 68.7239 68.7239 69.6626 69.0368 
3580 68.8889 68.8889 69.8297 69.2025 
3585 69.0545 69.0545 69.997 69.3687 
3590 69.22 69.22 70.1647 69.5349 
3595 69.3857 69.3857 70.3324 69.7013 
3600 69.5509 69.5509 70.5001 69.8673 
3605 69.7165 69.7165 70.668 70.0336 
3610 69.8819 69.8819 70.8357 70.1998 
3615 70.0478 70.0478 71.0037 70.3664 
3620 70.214 70.214 71.1716 70.5332 
3625 70.3806 70.3806 71.3391 70.7001 
3630 70.5473 70.5473 71.5067 70.8671 
3635 70.7139 70.7139 71.6742 71.034 
3640 70.8804 70.8804 71.8418 71.2009 
3645 71.0474 71.0474 72.0101 71.3683 
3650 71.2145 71.2145 72.1779 71.5356 
3655 71.3819 71.3819 72.3458 71.7032 
3660 71.5491 71.5491 72.5136 71.8706 
3665 71.7167 71.7167 72.6816 72.0383 
3670 71.8846 71.8846 72.8497 72.2063 
3675 72.0529 72.0529 73.0181 72.3747 
3680 72.2215 72.2215 73.1867 72.5432 
3685 72.3901 72.3901 73.3556 72.7119 
3690 72.5585 72.5585 73.5252 72.8807 
3695 72.7273 72.7273 73.6951 73.0499 
3700 72.8965 72.8965 73.865 73.2193 
3705 73.0657 73.0657 74.0353 73.3889 
3710 73.2351 73.2351 74.2056 73.5586 
3715 73.4046 73.4046 74.3755 73.7282 
3720 73.5742 73.5742 74.5459 73.8981 
3725 73.7445 73.7445 74.7162 74.0684 
3730 73.915 73.915 74.8873 74.2391 
3735 74.0856 74.0856 75.0586 74.4099 
3740 74.2563 74.2563 75.2304 74.581 
3745 74.4271 74.4271 75.4022 74.7521 
3750 74.5982 74.5982 75.5741 74.9235 
3755 74.7696 74.7696 75.7464 75.0952 
3760 74.9412 74.9412 75.9192 75.2672 
3765 75.1131 75.1131 76.0926 75.4396 
3770 75.2851 75.2851 76.2666 75.6123 
3775 75.457 75.457 76.4406 75.7849 
3780 75.6292 75.6292 76.6142 75.9575 
3785 75.8013 75.8013 76.7876 76.13 
3790 75.9734 75.9734 76.9615 76.3027 
3795 76.1458 76.1458 77.1354 76.4757 
3800 76.318 76.318 77.309 76.6483 
3805 76.4902 76.4902 77.4835 76.8213 
3810 76.6625 76.6625 77.658 76.9944 
3815 76.8357 76.8357 77.833 77.1681 
3820 77.0085 77.0085 78.0077 77.3416 
3825 77.1814 77.1814 78.1819 77.5149 
3830 77.3551 77.3551 78.3566 77.6889 
3835 77.5289 77.5289 78.5313 77.863 
3840 77.7032 77.7032 78.7062 78.0375 
3845 77.8771 77.8771 78.8805 78.2116 
3850 78.0507 78.0507 79.0551 78.3855 
3855 78.2246 78.2246 79.2295 78.5596 
3860 78.3987 78.3987 79.4041 78.7338 
3865 78.5729 78.5729 79.5781 78.908 
3870 78.7477 78.7477 79.7531 79.0828 
3875 78.9218 78.9218 79.9282 79.2572 
3880 79.0959 79.0959 80.1037 79.4319 
3885 79.2701 79.2701 80.2794 79.6066 
3890 79.4441 79.4441 80.4554 79.7812 
3895 79.6182 79.6182 80.6317 79.956 
3900 79.792 79.792 80.8081 80.1307 
3905 79.9664 79.9664 80.9846 80.3058 
3910 80.1406 80.1406 81.1611 80.4808 
3915 80.3145 80.3145 81.3384 80.6558 
3920 80.489 80.489 81.5163 80.8314 
3925 80.6636 80.6636 81.6937 81.007 
3930 80.8385 80.8385 81.8712 81.1827 
3935 81.0136 81.0136 82.0485 81.3586 
3940 81.1892 81.1892 82.2262 81.5348 
3945 81.3644 81.3644 82.4037 81.7108 
3950 81.5398 81.5398 82.5817 81.8871 
3955 81.7152 81.7152 82.7598 82.0634 
3960 81.8909 81.8909 82.9376 82.2398 
3965 82.0666 82.0666 83.1157 82.4163 
3970 82.2422 82.2422 83.2939 82.5927 
3975 82.418 82.418 83.4721 82.7694 
3980 82.5936 82.5936 83.6502 82.9458 
3985 82.7693 82.7693 83.8282 83.1223 
3990 82.9455 82.9455 84.0066 83.2992 
3995 83.1218 83.1218 84.1845 83.4761 
4000 83.2985 83.2985 84.3628 83.6533 
4005 83.4751 83.4751 84.5407 83.8303 
4010 83.6515 83.6515 84.7197 84.0076 
4015 83.8286 83.8286 84.8996 84.1856 
4020 84.0063 84.0063 85.0796 84.3641 
4025 84.1843 84.1843 85.2592 84.5426 
4030 84.3626 84.3626 85.4387 84.7213 
4035 84.5403 84.5403 85.6184 84.8997 
4040 84.7186 84.7186 85.7985 85.0786 
4045 84.8971 84.8971 85.9794 85.2578 
4050 85.0757 85.0757 86.16 85.4371 
4055 85.2541 85.2541 86.3406 85.6163 
4060 85.4316 85.4316 86.5211 85.7948 
4065 85.6096 85.6096 86.7014 85.9735 
4070 85.787 85.787 86.8818 86.1519 
4075 85.965 85.965 87.0621 86.3307 
4080 86.1435 86.1435 87.2428 86.51 
4085 86.3226 86.3226 87.4238 86.6897 
4090 86.5009 86.5009 87.6048 86.8689 
4095 86.679 86.679 87.7853 87.0478 
4100 86.8571 86.8571 87.9665 87.2269 
4105 87.0358 87.0358 88.1483 87.4066 
4110 87.2142 87.2142 88.3301 87.5862 
4115 87.3923 87.3923 88.512 87.7655 
4120 87.5699 87.5699 88.694 87.9446 
4125 87.7476 87.7476 88.8756 88.1236 
4130 87.9259 87.9259 89.0576 88.3031 
4135 88.1037 88.1037 89.2393 88.4822 
4140 88.2822 88.2822 89.421 88.6618 
4145 88.4609 88.4609 89.603 88.8416 
4150 88.6396 88.6396 89.7851 89.0214 
4155 88.8189 88.8189 89.9674 89.2017 
4160 88.9985 88.9985 90.1502 89.3824 
4165 89.1782 89.1782 90.3331 89.5632 
4170 89.3583 89.3583 90.5158 89.7441 
4175 89.5383 89.5383 90.6987 89.9251 
4180 89.7181 89.7181 90.881 90.1058 
4185 89.8982 89.8982 91.0627 90.2864 
4190 90.0783 90.0783 91.2446 90.4671 
4195 90.2585 90.2585 91.4269 90.648 
4200 90.4391 90.4391 91.609 90.8291 
4205 90.6199 90.6199 91.7911 91.0103 
4210 90.8009 90.8009 91.9738 91.1919 
4215 90.9825 90.9825 92.157 91.374 
4220 91.1644 91.1644 92.3403 91.5564 
4225 91.3455 91.3455 92.5243 91.7385 
4230 91.5265 91.5265 92.7082 91.9204 
4235 91.708 91.708 92.8922 92.1027 
4240 91.8896 91.8896 93.076 92.2851 
4245 92.0712 92.0712 93.2597 92.4673 
4250 92.2532 92.2532 93.4427 92.6497 
4255 92.4349 92.4349 93.6256 92.8318 
4260 92.6167 92.6167 93.8086 93.014 
4265 92.7989 92.7989 93.9921 93.1966 
4270 92.9813 92.9813 94.1761 93.3795 
4275 93.164 93.164 94.3605 93.5628 
4280 93.3466 93.3466 94.5448 93.746 
4285 93.5296 93.5296 94.7292 93.9295 
4290 93.7126 93.7126 94.9138 94.113 
4295 93.8956 93.8956 95.0991 94.2967 
4300 94.0786 94.0786 95.2846 94.4806 
4305 94.2611 94.2611 95.4703 94.6642 
4310 94.4438 94.4438 95.6567 94.8481 
4315 94.627 94.627 95.8435 95.0325 
4320 94.8104 94.8104 96.0298 95.2168 
4325 94.994 94.994 96.2167 95.4016 
4330 95.1776 95.1776 96.4032 95.5861 
4335 95.3613 95.3613 96.5893 95.7706 
4340 95.5449 95.5449 96.7756 95.9551 
4345 95.7295 95.7295 96.9619 96.1403 
4350 95.9141 95.9141 97.1485 96.3256 
4355 96.0986 96.0986 97.3348 96.5106 
4360 96.2835 96.2835 97.5215 96.6962 
4365 96.468 96.468 97.7076 96.8812 
4370 96.6531 96.6531 97.893 97.0664 
4375 96.8387 96.8387 98.0782 97.2518 
4380 97.0246 97.0246 98.2637 97.4377 
4385 97.2109 97.2109 98.4496 97.6238 
4390 97.3968 97.3968 98.636 97.8098 
4395 97.5826 97.5826 98.822 97.9958 
4400 97.7691 97.7691 99.0085 98.1822 
4405 97.9556 97.9556 99.1957 98.369 
4410 98.1426 98.1426 99.3833 98.5562 
4415 98.3298 98.3298 99.5708 98.7435 
4420 98.517 98.517 99.7583 98.9308 
4425 98.7039 98.7039 99.9467 99.1182 
4430 98.8907 98.8907 100.135 99.3054 
4435 99.0776 99.0776 100.324 99.4929 
4440 99.2644 99.2644 100.512 99.6803 
4445 99.4516 99.4516 100.701 99.8681 
4450 99.6388 99.6388 100.889 100.056 
4455 99.8256 99.8256 101.078 100.243 
4460 100.013 100.013 101.267 100.431 
4465 100.2 100.2 101.456 100.619 
4470 100.388 100.388 101.645 100.807 
4475 100.576 100.576 101.834 100.996 
4480 100.765 100.765 102.024 101.185 
4485 100.954 100.954 102.214 101.374 
4490 101.143 101.143 102.404 101.563 
4495 101.331 101.331 102.594 101.752 
4500 101.52 101.52 102.784 101.941 
4505 101.709 101.709 102.974 102.131 
4510 101.898 101.898 103.164 102.32 
4515 102.088 102.088 103.355 102.51 
4520 102.279 102.279 103.546 102.701 
4525 102.47 102.47 103.737 102.892 
4530 102.661 102.661 103.928 103.084 
4535 102.852 102.852 104.12 103.274 
4540 103.042 103.042 104.312 103.465 
4545 103.233 103.233 104.503 103.656 
4550 103.424 103.424 104.695 103.848 
4555 103.615 103.615 104.888 104.039 
4560 103.807 103.807 105.08 104.231 
4565 103.998 103.998 105.272 104.423 
4570 104.19 104.19 105.464 104.615 
4575 104.381 104.381 105.656 104.806 
4580 104.573 104.573 105.85 104.999 
4585 104.765 104.765 106.043 105.191 
4590 104.956 104.956 106.236 105.383 
4595 105.148 105.148 106.429 105.575 
4600 105.34 105.34 106.621 105.767 
4605 105.531 105.531 106.815 105.959 
4610 105.722 105.722 107.009 106.151 
4615 105.913 105.913 107.202 106.343 
4620 106.104 106.104 107.396 106.535 
4625 106.296 106.296 107.59 106.727 
4630 106.487 106.487 107.784 106.92 
4635 106.679 106.679 107.978 107.112 
4640 106.87 106.87 108.172 107.304 
4645 107.062 107.062 108.366 107.497 
4650 107.253 107.253 108.561 107.689 
4655 107.444 107.444 108.756 107.881 
4660 107.635 107.635 108.95 108.074 
4665 107.826 107.826 109.145 108.266 
4670 108.017 108.017 109.341 108.458 
4675 108.209 108.209 109.536 108.651 
4680 108.4 108.4 109.731 108.844 
4685 108.592 108.592 109.927 109.037 
4690 108.784 108.784 110.123 109.23 
4695 108.976 108.976 110.319 109.424 
4700 109.168 109.168 110.515 109.617 
4705 109.359 109.359 110.711 109.81 
4710 109.551 109.551 110.908 110.004 
4715 109.744 109.744 111.104 110.197 
4720 109.936 109.936 111.301 110.391 
4725 110.128 110.128 111.498 110.584 
4730 110.32 110.32 111.694 110.778 
4735 110.512 110.512 111.891 110.971 
4740 110.704 110.704 112.088 111.165 
4745 110.896 110.896 112.285 111.359 
4750 111.089 111.089 112.483 111.553 
4755 111.281 111.281 112.68 111.748 
4760 111.474 111.474 112.878 111.942 
4765 111.667 111.667 113.076 112.137 
4770 111.861 111.861 113.274 112.332 
4775 112.054 112.054 113.473 112.527 
4780 112.248 112.248 113.672 112.722 
4785 112.441 112.441 113.87 112.917 
4790 112.636 112.636 114.069 113.113 
4795 112.83 112.83 114.267 113.309 
4800 113.025 113.025 114.466 113.505 
4805 113.219 113.219 114.665 113.701 
4810 113.414 113.414 114.865 113.898 
4815 113.608 113.608 115.065 114.094 
4820 113.803 113.803 115.265 114.29 
4825 113.999 113.999 115.466 114.488 
4830 114.193 114.193 115.667 114.685 
4835 114.389 114.389 115.868 114.882 
4840 114.584 114.584 116.068 115.079 
4845 114.778 114.778 116.269 115.275 
4850 114.973 114.973 116.47 115.472 
4855 115.168 115.168 116.672 115.669 
4860 115.363 115.363 116.874 115.867 
4865 115.558 115.558 117.076 116.064 
4870 115.754 115.754 117.278 116.262 
4875 115.95 115.95 117.48 116.46 
4880 116.146 116.146 117.682 116.658 
4885 116.342 116.342 117.884 116.856 
4890 116.539 116.539 118.086 117.054 
4895 116.735 116.735 118.288 117.253 
4900 116.931 116.931 118.491 117.451 
4905 117.126 117.126 118.693 117.649 
4910 117.323 117.323 118.896 117.847 
4915 117.518 117.518 119.098 118.045 
4920 117.714 117.714 119.301 118.243 
4925 117.911 117.911 119.503 118.441 
4930 118.107 118.107 119.705 118.639 
4935 118.303 118.303 119.907 118.838 
4940 118.5 118.5 120.109 119.036 
4945 118.696 118.696 120.312 119.235 
4950 118.893 118.893 120.514 119.433 
4955 119.089 119.089 120.716 119.632 
4960 119.286 119.286 120.918 119.83 
4965 119.483 119.483 121.121 120.029 
4970 119.68 119.68 121.323 120.228 
4975 119.877 119.877 121.526 120.427 
4980 120.074 120.074 121.729 120.626 
4985 120.271 120.271 121.932 120.824 
4990 120.467 120.467 122.134 121.023 
4995 120.663 120.663 122.337 121.221 
5000 120.859 120.859 122.539 121.419 
5005 121.056 121.056 122.741 121.618 
5010 121.252 121.252 122.943 121.816 
5015 121.449 121.449 123.146 122.014 
5020 121.645 121.645 123.349 122.213 
5025 121.842 121.842 123.552 122.412 
5030 122.04 122.04 123.756 122.612 
5035 122.238 122.238 123.959 122.812 
5040 122.437 122.437 124.163 123.012 
5045 122.636 122.636 124.366 123.213 
5050 122.834 122.834 124.57 123.413 
5055 123.033 123.033 124.774 123.613 
5060 123.229 123.229 124.977 123.812 
5065 123.427 123.427 125.181 124.011 
5070 123.624 123.624 125.385 124.211 
5075 123.821 123.821 125.589 124.41 
5080 124.018 124.018 125.793 124.61 
5085 124.215 124.215 125.998 124.809 
5090 124.412 124.412 126.203 125.009 
5095 124.609 124.609 126.408 125.209 
5100 124.806 124.806 126.614 125.408 
5105 125.003 125.003 126.82 125.609 
5110 125.201 125.201 127.026 125.809 
5115 125.397 125.397 127.233 126.009 
5120 125.593 125.593 127.441 126.209 
5125 125.789 125.789 127.648 126.409 
5130 125.986 125.986 127.856 126.61 
5135 126.183 126.183 128.064 126.81 
5140 126.38 126.38 128.271 127.01 
5145 126.576 126.576 128.478 127.21 
5150 126.774 126.774 128.685 127.411 
5155 126.971 126.971 128.892 127.611 
5160 127.168 127.168 129.099 127.812 
5165 127.366 127.366 129.307 128.013 
5170 127.564 127.564 129.514 128.214 
5175 127.762 127.762 129.722 128.416 
5180 127.961 127.961 129.93 128.618 
5185 128.159 128.159 130.138 128.819 
5190 128.358 128.358 130.345 129.02 
5195 128.556 128.556 130.552 129.221 
5200 128.756 128.756 130.759 129.423 
5205 128.954 128.954 130.967 129.625 
5210 129.153 129.153 131.174 129.827 
5215 129.352 129.352 131.381 130.028 
5220 129.551 129.551 131.589 130.23 
5225 129.751 129.751 131.797 130.433 
5230 129.952 129.952 132.005 130.636 
5235 130.152 130.152 132.214 130.839 
5240 130.352 130.352 132.422 131.042 
5245 130.553 130.553 132.631 131.246 
5250 130.753 130.753 132.84 131.449 
5255 130.954 130.954 133.049 131.652 
5260 131.156 131.156 133.259 131.857 
5265 131.357 131.357 133.469 132.061 
5270 131.558 131.558 133.678 132.265 
5275 131.758 131.758 133.889 132.468 
5280 131.958 131.958 134.099 132.672 
5285 132.158 132.158 134.31 132.875 
5290 132.359 132.359 134.52 133.079 
5295 132.559 132.559 134.73 133.283 
5300 132.761 132.761 134.941 133.487 
5305 132.962 132.962 135.153 133.692 
5310 133.164 133.164 135.364 133.897 
5315 133.365 133.365 135.576 134.102 
5320 133.566 133.566 135.788 134.307 
5325 133.768 133.768 136 134.512 
5330 133.969 133.969 136.213 134.717 
5335 134.172 134.172 136.426 134.923 
5340 134.374 134.374 136.639 135.129 
5345 134.576 134.576 136.852 135.335 
5350 134.778 134.778 137.064 135.54 
5355 134.979 134.979 137.276 135.745 
5360 135.181 135.181 137.489 135.95 
5365 135.383 135.383 137.703 136.157 
5370 135.586 135.586 137.917 136.363 
5375 135.788 135.788 138.13 136.569 
5380 135.99 135.99 138.343 136.774 
5385 136.192 136.192 138.556 136.98 
5390 136.395 136.395 138.77 137.187 
5395 136.598 136.598 138.983 137.393 
5400 136.802 136.802 139.197 137.6 
5405 137.006 137.006 139.411 137.807 
5410 137.209 137.209 139.626 138.015 
5415 137.413 137.413 139.84 138.222 
5420 137.616 137.616 140.054 138.429 
5425 137.819 137.819 140.268 138.636 
5430 138.023 138.023 140.483 138.843 
5435 138.227 138.227 140.699 139.051 
5440 138.431 138.431 140.914 139.258 
5445 138.635 138.635 141.129 139.466 
5450 138.839 138.839 141.345 139.674 
5455 139.043 139.043 141.561 139.882 
5460 139.247 139.247 141.776 140.09 
5465 139.451 139.451 141.992 140.298 
5470 139.655 139.655 142.208 140.506 
5475 139.859 139.859 142.424 140.714 
5480 140.063 140.063 142.641 140.922 
5485 140.267 140.267 142.857 141.13 
5490 140.47 140.47 143.073 141.338 
5495 140.672 140.672 143.288 141.544 
5500 140.874 140.874 143.503 141.751 
5505 141.077 141.077 143.718 141.957 
5510 141.278 141.278 143.933 142.163 
5515 141.479 141.479 144.148 142.369 
5520 141.681 141.681 144.363 142.575 
5525 141.882 141.882 144.579 142.781 
5530 142.085 142.085 144.795 142.988 
5535 142.287 142.287 145.012 143.195 
5540 142.489 142.489 145.228 143.402 
5545 142.691 142.691 145.445 143.609 
5550 142.893 142.893 145.662 143.816 
5555 143.095 143.095 145.879 144.023 
5560 143.297 143.297 146.095 144.23 
5565 143.499 143.499 146.313 144.437 
5570 143.702 143.702 146.531 144.645 
5575 143.904 143.904 146.748 144.852 
5580 144.106 144.106 146.966 145.059 
5585 144.309 144.309 147.184 145.267 
5590 144.51 144.51 147.401 145.474 
5595 144.712 144.712 147.617 145.68 
5600 144.913 144.913 147.832 145.886 
5605 145.114 145.114 148.048 146.092 
5610 145.316 145.316 148.264 146.299 
5615 145.518 145.518 148.48 146.505 
5620 145.72 145.72 148.696 146.712 
5625 145.923 145.923 148.911 146.919 
5630 146.127 146.127 149.127 147.127 
5635 146.331 146.331 149.343 147.335 
5640 146.534 146.534 149.559 147.542 
5645 146.737 146.737 149.776 147.75 
5650 146.941 146.941 149.992 147.958 
5655 147.145 147.145 150.21 148.166 
5660 147.349 147.349 150.427 148.375 
5665 147.553 147.553 150.645 148.584 
5670 147.758 147.758 150.862 148.793 
5675 147.963 147.963 151.079 149.001 
5680 148.168 148.168 151.296 149.211 
5685 148.373 148.373 151.513 149.419 
5690 148.578 148.578 151.731 149.629 
5695 148.783 148.783 151.948 149.838 
5700 148.988 148.988 152.166 150.047 
5705 149.194 149.194 152.384 150.257 
5710 149.398 149.398 152.602 150.466 
5715 149.602 149.602 152.821 150.675 
5720 149.808 149.808 153.04 150.885 
5725 150.013 150.013 153.259 151.095 
5730 150.218 150.218 153.478 151.304 
5735 150.422 150.422 153.697 151.514 
5740 150.626 150.626 153.915 151.723 
5745 150.83 150.83 154.134 151.931 
5750 151.034 151.034 154.353 152.14 
5755 151.238 151.238 154.572 152.35 
5760 151.443 151.443 154.791 152.559 
5765 151.648 151.648 155.01 152.769 
5770 151.853 151.853 155.229 152.978 
5775 152.057 152.057 155.448 153.187 
5780 152.261 152.261 155.667 153.396 
5785 152.465 152.465 155.886 153.605 
5790 152.67 152.67 156.105 153.815 
5795 152.875 152.875 156.324 154.025 
5800 153.081 153.081 156.543 154.235 
5805 153.287 153.287 156.763 154.445 
5810 153.493 153.493 156.983 154.656 
5815 153.699 153.699 157.204 154.868 
5820 153.905 153.905 157.424 155.078 
5825 154.11 154.11 157.644 155.288 
5830 154.315 154.315 157.865 155.498 
5835 154.52 154.52 158.085 155.708 
5840 154.725 154.725 158.305 155.919 
5845 154.931 154.931 158.527 156.129 
5850 155.137 155.137 158.748 156.341 
5855 155.343 155.343 158.969 156.552 
5860 155.549 155.549 159.191 156.763 
5865 155.756 155.756 159.412 156.975 
5870 155.963 155.963 159.635 157.187 
5875 156.171 156.171 159.858 157.4 
5880 156.378 156.378 160.081 157.613 
5885 156.586 156.586 160.303 157.825 
5890 156.793 156.793 160.525 158.037 
5895 156.999 156.999 160.747 158.248 
5900 157.205 157.205 160.969 158.46 
5905 157.41 157.41 161.192 158.671 
5910 157.617 157.617 161.415 158.883 
5915 157.824 157.824 161.638 159.095 
5920 158.031 158.031 161.861 159.308 
5925 158.238 158.238 162.084 159.52 
5930 158.446 158.446 162.308 159.733 
5935 158.654 158.654 162.531 159.946 
5940 158.862 158.862 162.755 160.16 
5945 159.07 159.07 162.979 160.373 
5950 159.279 159.279 163.203 160.587 
5955 159.489 159.489 163.428 160.802 
5960 159.698 159.698 163.653 161.016 
5965 159.908 159.908 163.877 161.231 
5970 160.117 160.117 164.102 161.445 
